constituency_number,consitituencey_name,province,candidate_name,candidate_party,candidate_votes,candidate_share,outcome,Total NA Votes
NA-226,Hyderabad 2,Sindh,Sabir Kaim Khani,Muttahida Qaumi Movement Pakistan,46646,0.327740539,win,142326
NA-226,Hyderabad 2,Sindh,Jamshed Ali Shaikh,Pakistan Tehreek-e-Insaf,38672,0.271714234,loss,142326
NA-226,Hyderabad 2,Sindh,Ali Muhammad Sehto,Pakistan Peoples Party Parliamentarians,28671,0.201445976,loss,142326
NA-226,Hyderabad 2,Sindh,Muhammad Tahir,Tehreek-e-Labbaik Pakistan,10222,0.071821031,loss,142326
NA-226,Hyderabad 2,Sindh,Rashid Ali Khan,Pak Sarzameen Party,8566,0.060185771,loss,142326
NA-226,Hyderabad 2,Sindh,Tahir Majeed,Muttahida Majlis–e–Amal Pakistan,4614,0.032418532,loss,142326
NA-226,Hyderabad 2,Sindh,Soulat Naseer Pasha,Pakistan Muslim League (Nawaz),2117,0.014874303,loss,142326
NA-226,Hyderabad 2,Sindh,Faisal Nadeem Shaikh,Allah-o-Akbar Tehreek,810,0.00569116,loss,142326
NA-226,Hyderabad 2,Sindh,Ushair Khan,All Pakistan Muslim League,588,0.00413136,loss,142326
NA-226,Hyderabad 2,Sindh,Shafiq Ahmad,Independents,404,0.002838554,loss,142326
NA-226,Hyderabad 2,Sindh,Ghayoor Muhammad Khan,Muttahida Qaumi Movement,335,0.002353751,loss,142326
NA-226,Hyderabad 2,Sindh,Muhammad Hanif Khan,Independents,302,0.002121889,loss,142326
NA-226,Hyderabad 2,Sindh,Syed Abid Ali Shah,Independents,267,0.001875975,loss,142326
NA-226,Hyderabad 2,Sindh,Zulfqar Ali Halepoto,Independents,112,0.000786926,loss,142326
NA-227,Hyderabad 3,Sindh,Salahuddin Shaikh,Muttahida Qaumi Movement Pakistan,52053,0.361175679,win,144121
NA-227,Hyderabad 3,Sindh,Q Muhammad Hakam,Pakistan Tehreek-e-Insaf,41513,0.288042686,loss,144121
NA-227,Hyderabad 3,Sindh,Sahibzada Abul Khair Muhammad Zubair,Jamiat Ulema-e-Pakistan (Noorani),20509,0.142304036,loss,144121
NA-227,Hyderabad 3,Sindh,Salahuddin Son Of Abdul Latif,Tehreek-e-Labbaik Pakistan,12832,0.089036296,loss,144121
NA-227,Hyderabad 3,Sindh,Karamat Ali Rajput,Muttahida Majlis–e–Amal Pakistan,8330,0.057798655,loss,144121
NA-227,Hyderabad 3,Sindh,Abdul Rasheed Arain,Pak Sarzameen Party,6181,0.042887574,loss,144121
NA-227,Hyderabad 3,Sindh,Ghulam Mohiddin,All Pakistan Muslim League,1047,0.007264729,loss,144121
NA-227,Hyderabad 3,Sindh,Dilshad Pathan,Independents,567,0.003934194,loss,144121
NA-227,Hyderabad 3,Sindh,Abdul Hameed Qarni Arain,Independents,413,0.002865648,loss,144121
NA-227,Hyderabad 3,Sindh,Muhammad Rashid Khan,Independents,409,0.002837893,loss,144121
NA-227,Hyderabad 3,Sindh,Ata Ul Mustafa Jamil Rathore,Independents,267,0.00185261,loss,144121
NA-228,Tando Muhammad Khan,Sindh,Syed Naveed Qamar,Pakistan Peoples Party Parliamentarians,7667,0.108653138,win,70564
NA-228,Tando Muhammad Khan,Sindh,Mir Ali Nawaz Talpur,Grand Democratic Alliance,45159,0.639972224,loss,70564
NA-228,Tando Muhammad Khan,Sindh,Abdul Jabbar,Pakistan Tehreek-e-Insaf,15443,0.218850972,loss,70564
NA-228,Tando Muhammad Khan,Sindh,Sumayya Abdul Qadir Nizamani,Muttahida Majlis–e–Amal Pakistan,1117,0.015829601,loss,70564
NA-228,Tando Muhammad Khan,Sindh,Lal Bux,Independents,491,0.006958222,loss,70564
NA-228,Tando Muhammad Khan,Sindh,Kashaf Ul Hussain Shah,Independents,391,0.005541069,loss,70564
NA-228,Tando Muhammad Khan,Sindh,Syed Miran Muhammad Shah,Independents,296,0.004194774,loss,70564
NA-229,Badin 1,Sindh,Mir Ghulam Ali,Pakistan Peoples Party Parliamentarians,96977,0.499484945,win,194154
NA-229,Badin 1,Sindh,Muhammad Hassam Mirza,Grand Democratic Alliance,81225,0.418353472,loss,194154
NA-229,Badin 1,Sindh,Essa Samoon,Muttahida Majlis–e–Amal Pakistan,13492,0.069491229,loss,194154
NA-229,Badin 1,Sindh,Muhammad Ibrahim Kambooh,Pakistan Muslim League (Nawaz),1258,0.006479393,loss,194154
NA-229,Badin 1,Sindh,Mir Raheel Talpur,Independents,1076,0.005541992,loss,194154
NA-229,Badin 1,Sindh,Mir Ghulam Shah,Independents,126,0.000648969,loss,194154
NA-229,Badin 1,Sindh,Dr Zulfiqar Mirza,Independents,0,0,loss,194154
NA-230,Badin 2,Sindh,Dr Fehmida Mirza,Grand Democratic Alliance  ,96875,0.473283599,win,204687
NA-230,Badin 2,Sindh,Haji Rasool Bux Chandio,Pakistan Peoples Party Parliamentarians,96015,0.469082062,loss,204687
NA-230,Badin 2,Sindh,Fateh Muhammad,Muttahida Majlis–e–Amal Pakistan,7578,0.037022381,loss,204687
NA-230,Badin 2,Sindh,Muhammad Hassam Mirza,Independents,1761,0.00860338,loss,204687
NA-230,Badin 2,Sindh,Mirza Saqlain Abbas Baig,Independents,1609,0.007860783,loss,204687
NA-230,Badin 2,Sindh,Sajjad Ali,Independents,849,0.004147796,loss,204687
NA-230,Badin 2,Sindh,Muhammad Younas,Independents,0,0,loss,204687
NA-231,Sujawal,Sindh,Syed Ayaz Ali Shah Sheerazi,Pakistan Peoples Party Parliamentarians,129980,0.850520861,win,152824
NA-231,Sujawal,Sindh,Molvi Muhammad Saleh Alahdad,Muttahida Majlis–e–Amal Pakistan,11177,0.073136418,loss,152824
NA-231,Sujawal,Sindh,Abdul Rehman Mallah,Independents,3447,0.022555358,loss,152824
NA-231,Sujawal,Sindh,Aftab Ali Khan,Independents,2871,0.018786316,loss,152824
NA-231,Sujawal,Sindh,Mumtaz Ali Shah,Independents,2150,0.014068471,loss,152824
NA-231,Sujawal,Sindh,Shafqat Hussain Shah Sheerazi,Independents,1415,0.009259017,loss,152824
NA-231,Sujawal,Sindh,Syed Nseer Ahmad Shah Sheerazi,Independents,957,0.006262105,loss,152824
NA-231,Sujawal,Sindh,Ayesha Gulalai Wazir,Pakistan Tehreek-e-Insaf-G,827,0.005411454,loss,152824
NA-231,Sujawal,Sindh,Abdul Rehman Malah,Independents,0,0,,152824
NA-232,Thatta,Sindh,Shams Ul Nisa,Pakistan Peoples Party Parliamentarians,152691,0.836736371,win,182484
NA-232,Thatta,Sindh,Arslan Bux Brohi,Pakistan Tehreek-e-Insaf,18900,0.103570724,loss,182484
NA-232,Thatta,Sindh,Habib Ur Rehman,Independents,3190,0.017480985,loss,182484
NA-232,Thatta,Sindh,Rabia,Independents,2853,0.015634247,loss,182484
NA-232,Thatta,Sindh,Ghulam Abass Atai,Pakistan Muslim League (Nawaz),2722,0.014916376,loss,182484
NA-232,Thatta,Sindh,Syed Pir Ghulam Rehmani Shah,Independents,1834,0.010050196,loss,182484
NA-232,Thatta,Sindh,Mumtaz Ali Memon,Independents,294,0.0016111,loss,182484
NA-233,Jamshoro,Sindh,Sikandar Ali Rahoupoto,Pakistan Peoples Party Parliamentarians,133492,0.581902827,win,229406
NA-233,Jamshoro,Sindh,Syed Jalal Mehmood,Sindh United Party,81289,0.354345571,loss,229406
NA-233,Jamshoro,Sindh,Shuja Ahmed,Independents,4189,0.018260202,loss,229406
NA-233,Jamshoro,Sindh,Kesoo Mal Kheeal Das,Pakistan Muslim League (Nawaz),3627,0.015810397,loss,229406
NA-233,Jamshoro,Sindh,Abdul Reman Memon,Independents,2555,0.011137459,loss,229406
NA-233,Jamshoro,Sindh,Shahmeer Gopang,Muttahida Majlis–e–Amal Pakistan,2320,0.010113075,loss,229406
NA-233,Jamshoro,Sindh,Abdul Nabi Shah,Independents,715,0.003116745,loss,229406
NA-233,Jamshoro,Sindh,Ghulam Abbas Pirzado,Independents,633,0.0027593,loss,229406
NA-233,Jamshoro,Sindh,Saeed Ahemd Jat,Pakistan Justice and Democratic Party,402,0.001752352,loss,229406
NA-233,Jamshoro,Sindh,Roshan Ali Buriro,Independents,184,0.000802071,loss,229406
NA-234,Dadu 1,Sindh,Irfan Ali Laghari,Pakistan Peoples Party Parliamentarians,96038,0.52836936,win,181763
NA-234,Dadu 1,Sindh,Liaqat Ali Jatoi,Pakistan Tehreek-e-Insaf,82730,0.455153139,loss,181763
NA-234,Dadu 1,Sindh,Karim Ali Jatoi,Independents,1434,0.007889394,loss,181763
NA-234,Dadu 1,Sindh,Hameeda Khatoon,Muttahida Majlis–e–Amal Pakistan,768,0.004225282,loss,181763
NA-234,Dadu 1,Sindh,Syed Haider Bux Shah,Independents,597,0.003284497,loss,181763
NA-234,Dadu 1,Sindh,Mussarat,Independents,196,0.001078327,loss,181763
NA-235,Dadu 2,Sindh,Rafiq Ahmed Jamali,Pakistan Peoples Party Parliamentarians,81200,0.482423047,win,168317
NA-235,Dadu 2,Sindh,Karim Ali Jatoi,Pakistan Tehreek-e-Insaf,63008,0.374341273,loss,168317
NA-235,Dadu 2,Sindh,Mir Jan Muhammad Khan Panhwar,Independents,19896,0.118205529,loss,168317
NA-235,Dadu 2,Sindh,Fatima,Muttahida Majlis–e–Amal Pakistan,1933,0.011484283,loss,168317
NA-235,Dadu 2,Sindh,Ahsan Ali Jatoi,Independents,1339,0.007955227,loss,168317
NA-235,Dadu 2,Sindh,Ahmed Khan Lund,Pakistan Muslim League (Nawaz),519,0.003083468,loss,168317
NA-235,Dadu 2,Sindh,Junaid Ahmed Khan Jamali,Independents,338,0.002008116,loss,168317
NA-235,Dadu 2,Sindh,Zubair Ahmed Jamali,Independents,84,0.000499058,loss,168317
NA-236,Karachi Malir 1,Sindh,Jam Abdul Karim Bijar,Pakistan Peoples Party Parliamentarians,66623,0.589239913,win,113066
NA-236,Karachi Malir 1,Sindh,Masroor Ali,Pakistan Tehreek-e-Insaf,26456,0.233987229,loss,113066
NA-236,Karachi Malir 1,Sindh,Qadir Bux,Pakistan Muslim League (Nawaz),9839,0.087019971,loss,113066
NA-236,Karachi Malir 1,Sindh,Afshan Shahida,Tehreek-e-Labbaik Pakistan,4516,0.039941273,loss,113066
NA-236,Karachi Malir 1,Sindh,Soomar Barfat,Muttahida Majlis–e–Amal Pakistan,4061,0.035917075,loss,113066
NA-236,Karachi Malir 1,Sindh,Muhammad Nadeem,Grand Democratic Alliance,243,0.002149187,loss,113066
NA-236,Karachi Malir 1,Sindh,Deewan Chand Chawla,Muttahida Qaumi Movement Pakistan,363,0.003210514,loss,113066
NA-236,Karachi Malir 1,Sindh,Pir Jan Muhammad,Independents,231,0.002043054,loss,113066
NA-236,Karachi Malir 1,Sindh,Ashfaq Ahmed,Pak Sarzameen Party,229,0.002025366,loss,113066
NA-236,Karachi Malir 1,Sindh,Syed Salim Shah,Awami National Party,216,0.001910389,loss,113066
NA-236,Karachi Malir 1,Sindh,Khadim Hussain Shaikh,Independents,183,0.001618524,loss,113066
NA-236,Karachi Malir 1,Sindh,Shahid Hussain,Independents,106,0.000937506,loss,113066
NA-237,Karachi Malir 2,Sindh,Jamil Ahmed Khan,Pakistan Tehreek-e-Insaf,33280,0.295824852,win,112499
NA-237,Karachi Malir 2,Sindh,Abdul Hakim Baloch,Pakistan Peoples Party Parliamentarians,31907,0.283620299,loss,112499
NA-237,Karachi Malir 2,Sindh,Zain Ul Abdin Ansari,Pakistan Muslim League (Nawaz),14099,0.125325558,loss,112499
NA-237,Karachi Malir 2,Sindh,Faheem Ahmed,Tehreek-e-Labbaik Pakistan,11665,0.103689811,loss,112499
NA-237,Karachi Malir 2,Sindh,Doctor Nadeem Maqbool,Muttahida Qaumi Movement Pakistan,11251,0.100009778,loss,112499
NA-237,Karachi Malir 2,Sindh,Muhammad Islam,Muttahida Majlis–e–Amal Pakistan,5168,0.045938186,loss,112499
NA-237,Karachi Malir 2,Sindh,Afaq Jamal,Pak Sarzameen Party,1461,0.012986782,loss,112499
NA-237,Karachi Malir 2,Sindh,Muhammad Shoaib,Pakistan Rah-e-Haq Party ,1352,0.012017885,loss,112499
NA-237,Karachi Malir 2,Sindh,Rehman Dino Mahesar,Independents,861,0.007653401,loss,112499
NA-237,Karachi Malir 2,Sindh,Manzoor Ali,Grand Democratic Alliance,502,0.004462262,loss,112499
NA-237,Karachi Malir 2,Sindh,Aziz Muhammad,Awami National Party,396,0.003520031,loss,112499
NA-237,Karachi Malir 2,Sindh,Salman Ahmed,Muttahida Qaumi Movement,306,0.002720024,loss,112499
NA-237,Karachi Malir 2,Sindh,Syed Zahid Abbas Naqvi,Pakistan Peoples Party-SB,134,0.001191122,loss,112499
NA-237,Karachi Malir 2,Sindh,Muhammad Mureed,Independents,43,0.000382226,loss,112499
NA-237,Karachi Malir 2,Sindh,Babar Hakeem Baloch,Independents,42,0.000373337,loss,112499
NA-237,Karachi Malir 2,Sindh,Abdul Ghafoor,Independents,32,0.000284447,loss,112499
NA-238,Karachi Malir 3,Sindh,Syed Rafiullah,Pakistan Peoples Party Parliamentarians,29598,0.294977078,win,100340
NA-238,Karachi Malir 3,Sindh,Hafiz Aurangzaib,Pakistan Rah-e-Haq Party ,19463,0.1939705,loss,100340
NA-238,Karachi Malir 3,Sindh,Zunaira Rehman,Pakistan Tehreek-e-Insaf,16495,0.16439107,loss,100340
NA-238,Karachi Malir 3,Sindh,Syed Shah Muhammad Shah,Pakistan Muslim League (Nawaz),14026,0.139784732,loss,100340
NA-238,Karachi Malir 3,Sindh,Gul Faraz Khan,Muttahida Qaumi Movement Pakistan,6793,0.067699821,loss,100340
NA-238,Karachi Malir 3,Sindh,Muhammad Islam,Muttahida Majlis–e–Amal Pakistan,6673,0.066503887,loss,100340
NA-238,Karachi Malir 3,Sindh,Shahi Syed,Awami National Party,3748,0.037353,loss,100340
NA-238,Karachi Malir 3,Sindh,Rao Muhammad Zubair,Pak Sarzameen Party,796,0.007933028,loss,100340
NA-238,Karachi Malir 3,Sindh,Khursheed Ali,Tehreek-e-suba Hazara,545,0.005431533,loss,100340
NA-238,Karachi Malir 3,Sindh,Nawaz Ali Jatt,Pakistan Justice and Democratic Party,451,0.004494718,loss,100340
NA-238,Karachi Malir 3,Sindh,Syed Imdad Hussain Shah,Independents,432,0.004305362,loss,100340
NA-238,Karachi Malir 3,Sindh,Muhammad Pervez,Independents,281,0.002800478,loss,100340
NA-238,Karachi Malir 3,Sindh,Nazir Ahmed,Independents,241,0.002401834,loss,100340
NA-238,Karachi Malir 3,Sindh,Ikramullah,Pashtunkhwa Milli Awami Party,223,0.002222444,loss,100340
NA-238,Karachi Malir 3,Sindh,Ghulam Farooq,Independents,207,0.002062986,loss,100340
NA-238,Karachi Malir 3,Sindh,Muhammad Wali Shah,Grand Democratic Alliance,162,0.001614511,loss,100340
NA-238,Karachi Malir 3,Sindh,Inayatullah,Independents,76,0.000757425,loss,100340
NA-238,Karachi Malir 3,Sindh,Muhammad Rafi,Independents,66,0.000657764,loss,100340
NA-238,Karachi Malir 3,Sindh,Aitbar Khan,Independents,64,0.000637831,loss,100340
NA-239,Karachi Korangi 1,Sindh,Muhammad Akram Cheema,Pakistan Tehreek-e-Insaf,69147,0.312971571,win,220937
NA-239,Karachi Korangi 1,Sindh,Sohail Mansoor Khawaja,Muttahida Qaumi Movement Pakistan,68811,0.311450776,loss,220937
NA-239,Karachi Korangi 1,Sindh,Syed Zaman Ali Jafari,Tehreek-e-Labbaik Pakistan,30109,0.136278668,loss,220937
NA-239,Karachi Korangi 1,Sindh,Muhammad Ehsan,Pakistan Muslim League (Nawaz),19616,0.088785491,loss,220937
NA-239,Karachi Korangi 1,Sindh,Muhammad Haleem Khan Ghouri,Muttahida Majlis–e–Amal Pakistan,12290,0.055626717,loss,220937
NA-239,Karachi Korangi 1,Sindh,Syed Imran Haider Abdi,Pakistan Peoples Party Parliamentarians,11887,0.053802668,loss,220937
NA-239,Karachi Korangi 1,Sindh,Syed Nadeem Razi,Pak Sarzameen Party,4389,0.019865391,loss,220937
NA-239,Karachi Korangi 1,Sindh,Muhammad Naim,Muttahida Qaumi Movement,2008,0.009088564,loss,220937
NA-239,Karachi Korangi 1,Sindh,Rasheed Siddqui,All Pakistan Muslim League,508,0.002299298,loss,220937
NA-239,Karachi Korangi 1,Sindh,Muhammad Tariq,Independents,350,0.001584162,loss,220937
NA-239,Karachi Korangi 1,Sindh,Sajid Ahmed,Independents,337,0.001525322,loss,220937
NA-239,Karachi Korangi 1,Sindh,Qazi Saleem Haider,Independents,334,0.001511743,loss,220937
NA-239,Karachi Korangi 1,Sindh,Muhammad Abdul Aleem Qadri,Independents,282,0.001276382,loss,220937
NA-239,Karachi Korangi 1,Sindh,Shaukat Ali,Independents,281,0.001271856,loss,220937
NA-239,Karachi Korangi 1,Sindh,Syed Masroor Alam,Jamiat Ulema-e-Pakistan (Noorani),174,0.000787555,loss,220937
NA-239,Karachi Korangi 1,Sindh,Bilal Hussain,Independents,125,0.000565772,loss,220937
NA-239,Karachi Korangi 1,Sindh,Iqbal Ahmed,Independents,120,0.000543141,loss,220937
NA-239,Karachi Korangi 1,Sindh,Shahzad Khan,Independents,106,0.000479775,loss,220937
NA-239,Karachi Korangi 1,Sindh,Shahan Ul Quresh,Amun Taraqqi Party,63,0.000285149,loss,220937
NA-240,Karachi Korangi 2,Sindh,Iqbal Muhammad Ali Khan,Muttahida Qaumi Movement,61165,0.350879709,win,174319
NA-240,Karachi Korangi 2,Sindh,Muhammad Asif,Tehreek-e-Labbaik Pakistan,30535,0.175167366,loss,174319
NA-240,Karachi Korangi 2,Sindh,Farrukh Manzoor,Pakistan Tehreek-e-Insaf,29939,0.171748346,loss,174319
NA-240,Karachi Korangi 2,Sindh,Abdul Jamil Khan,Muttahida Majlis–e–Amal Pakistan,19321,0.110837029,loss,174319
NA-240,Karachi Korangi 2,Sindh,Afaq Shafqat,Muttahida Qaumi Movement,14376,0.082469496,loss,174319
NA-240,Karachi Korangi 2,Sindh,Muhammad Feroze,Pakistan Peoples Party Parliamentarians,7586,0.043517918,loss,174319
NA-240,Karachi Korangi 2,Sindh,Syed Asif Hasnain,Pak Sarzameen Party,6661,0.038211555,loss,174319
NA-240,Karachi Korangi 2,Sindh,Abdul Ghafoor,Pashtunkhwa Milli Awami Party,1641,0.009413776,loss,174319
NA-240,Karachi Korangi 2,Sindh,Muhammad Usman,Pakistan Muslim League,841,0.004824488,loss,174319
NA-240,Karachi Korangi 2,Sindh,Mehmood Qureshi,Independents,515,0.002954354,loss,174319
NA-240,Karachi Korangi 2,Sindh,Muhammad Iqbal Qureshi,Independents,515,0.002954354,loss,174319
NA-240,Karachi Korangi 2,Sindh,Muhammad Ghazanfar,Independents,432,0.002478215,loss,174319
NA-240,Karachi Korangi 2,Sindh,Shah-Jahan,Independents,346,0.001984867,loss,174319
NA-240,Karachi Korangi 2,Sindh,Muhammad Zahid,Independents,296,0.001698036,loss,174319
NA-240,Karachi Korangi 2,Sindh,Muhammad Irfan Waheed,Independents,150,0.000860491,loss,174319
NA-241,Karachi Korangi 2,Sindh,Faheem Khan ,Pakistan Tehreek-e-Insaf,26706,0.250419616,win,106645
NA-241,Karachi Korangi 2,Sindh,Muhammad Moin Aamer Pirzada,Muttahida Qaumi Movement,23873,0.223854846,loss,106645
NA-241,Karachi Korangi 2,Sindh,Tahir Iqbal,Tehreek-e-Labbaik,19184,0.179886539,loss,106645
NA-241,Karachi Korangi 2,Sindh,Taib Zar Khan,Pakistan Muslim League (Nawaz),16892,0.158394674,loss,106645
NA-241,Karachi Korangi 2,Sindh,Moazzam Ali Qureshi,Pakistan Peoples Party Parliamentarians,9367,0.087833466,loss,106645
NA-241,Karachi Korangi 2,Sindh,Abdul Hafiz,Independants,4606,0.043190023,loss,106645
NA-241,Karachi Korangi 2,Sindh,Muhammad Furqan,Pakistan Rah-e-Haq Party,2284,0.02141685,loss,106645
NA-241,Karachi Korangi 2,Sindh,Farrukh Jabbar,All Pakistan Muslim League,1119,0.010492756,loss,106645
NA-241,Karachi Korangi 2,Sindh,Muhammad Zahid Awan,Paktunkhwa Milli Awami Party,846,0.007932861,loss,106645
NA-241,Karachi Korangi 2,Sindh,Javed Zaman,Awami National Party,742,0.006957663,loss,106645
NA-241,Karachi Korangi 2,Sindh,Muhammad Shahid,Muttahida Qaumi Movement,504,0.00472596,loss,106645
NA-241,Karachi Korangi 2,Sindh,Nusrat Aqeel,Jamiat Ulema-e-Pakistan (Noorani),178,0.001669089,loss,106645
NA-241,Karachi Korangi 2,Sindh,Sabir Hussain Khan,Independants,174,0.001631581,loss,106645
NA-241,Karachi Korangi 2,Sindh,Abdul Bari Hashmi,Independants,170,0.001594074,loss,106645
NA-242,Karachi East 1,Sindh,Saif Ur Rehman ,Pakistan Tehreek-e-Insaf,27333,0.471234247,win,58003
NA-242,Karachi East 1,Sindh,Muhammad Iqbal,Pakistan Peoples Party Parliamentarians,11823,0.203834284,loss,58003
NA-242,Karachi East 1,Sindh,Sharafat Khan,Pakistan Muslim League (Nawaz),7060,0.121717842,loss,58003
NA-242,Karachi East 1,Sindh,Kishwar Zehra,Muttahida Qaumi Movement,6393,0.110218437,loss,58003
NA-242,Karachi East 1,Sindh,Syed Muhammad Waqas Hashmi,Tehreek-e-Labbaik,3167,0.054600624,loss,58003
NA-242,Karachi East 1,Sindh,Bedal Masroor Badvi,Sindh United Party,733,0.012637277,loss,58003
NA-242,Karachi East 1,Sindh,Abdul Ghani,Independants,552,0.009516749,loss,58003
NA-242,Karachi East 1,Sindh,Zohaib Umar Laghari,Independants,442,0.007620296,loss,58003
NA-242,Karachi East 1,Sindh,Muhammad Asghar Ali,Paktunkhwa Milli Awami Party,195,0.003361895,loss,58003
NA-242,Karachi East 1,Sindh,Syed Abdul Bari,Independants,163,0.002810199,loss,58003
NA-242,Karachi East 1,Sindh,Noor Muhammad,Independants,78,0.001344758,loss,58003
NA-242,Karachi East 1,Sindh,Noorullah,Awami National Party,33,0.000568936,loss,58003
NA-242,Karachi East 1,Sindh,Pir Umar Ud Din Zaffar,Independants,31,0.000534455,loss,58003
NA-243,Karachi East 2,Sindh,Imran Ahmad Khan Niazi ,Pakistan Tehreek-e-Insaf,91358,0.553956791,win,164919
NA-243,Karachi East 2,Sindh,Syed Ali Raza Abdi,Muttahida Qaumi Movement,24082,0.146023199,loss,164919
NA-243,Karachi East 2,Sindh,Syed Asif Raza,Independants,24082,0.146023199,loss,164919
NA-243,Karachi East 2,Sindh,Syeda Shahla Raza,Pakistan Peoples Party Parliamentarians,10631,0.064461948,loss,164919
NA-243,Karachi East 2,Sindh,Shahjahan,Pakistan Muslim League (Nawaz),7912,0.047975067,loss,164919
NA-243,Karachi East 2,Sindh,Syed Nawaz Ul Huda,Tehreek-e-Labbaik,6489,0.039346588,loss,164919
NA-243,Karachi East 2,Sindh,Syed Kamran Ali Rizvi,Muttahida Qaumi Movement,115,0.000697312,loss,164919
NA-243,Karachi East 2,Sindh,Muhammad Ayaz,Independants,110,0.000666994,loss,164919
NA-243,Karachi East 2,Sindh,Khawaja Izhar-Ul-Hassan,Independants,53,0.00032137,loss,164919
NA-243,Karachi East 2,Sindh,Muhammad Kamran Khan,Independants,50,0.000303179,loss,164919
NA-243,Karachi East 2,Sindh,Anwar Ahmed Farouqi,Peoples Movement of Pakistan,37,0.000224353,loss,164919
NA-244,Karachi East 3,Sindh,Ali Haider Zaidi ,Pakistan Tehreek-e-Insaf,69475,0.471307722,win,147409
NA-244,Karachi East 3,Sindh,Miftah Ismail Ahmed,Pakistan Muslim League (Nawaz),31247,0.211974845,loss,147409
NA-244,Karachi East 3,Sindh,Muhammad Abdul Rauf Siddiqui,Muttahida Qaumi Movement,19527,0.132468167,loss,147409
NA-244,Karachi East 3,Sindh,Mian Waqar Akhtar Paganwala,Pakistan Peoples Party Parliamentarians,14745,0.100027814,loss,147409
NA-244,Karachi East 3,Sindh,Yasha Ullah Khan Afghan,Tehreek-e-Labbaik,9273,0.062906607,loss,147409
NA-244,Karachi East 3,Sindh,Tabish Hussain,Grand Democratic Alliance,1009,0.006844901,loss,147409
NA-244,Karachi East 3,Sindh,Shokat,Independants,983,0.006668521,loss,147409
NA-244,Karachi East 3,Sindh,Nomi Bashir,Independants,428,0.002903486,loss,147409
NA-244,Karachi East 3,Sindh,Nasir Khan,All Pakistan Muslim League,159,0.001078632,loss,147409
NA-244,Karachi East 3,Sindh,S. Akhtar Hussain Shah Bukhari,Muttahida Qaumi Movement,152,0.001031145,loss,147409
NA-244,Karachi East 3,Sindh,Shazia Razzaq Khan,Awami National Party,100,0.000678385,loss,147409
NA-244,Karachi East 3,Sindh,Amjad Ali Asif,Independants,100,0.000678385,loss,147409
NA-244,Karachi East 3,Sindh,Muhammad Imran Kashif,Independants,64,0.000434166,loss,147409
NA-244,Karachi East 3,Sindh,Muhammad Tariq,Independants,60,0.000407031,loss,147409
NA-244,Karachi East 3,Sindh,Saif Uddin,Independants,47,0.000318841,loss,147409
NA-244,Karachi East 3,Sindh,Sabir Hussain,Independants,20,0.000135677,loss,147409
NA-244,Karachi East 3,Sindh,Muhammad Ali Atara,Independants,20,0.000135677,loss,147409
NA-244,Karachi East 3,Sindh,M.H Hanif,Independants,0,0,loss,147409
